Experiment Log
[2025-03-25 15:20:06] Experiment folder created at: Results/MNN_Results/TrTj_13_100_14_100_TTj_15/bfw_3_npbi_3_niu_1
[2025-03-25 15:20:11] Constructed sample at index 2897.
[2025-03-25 15:20:11] Constructed sample at index 2898.
[2025-03-25 15:20:11] Constructed sample at index 2899.
[2025-03-25 15:20:11] Constructed sample at index 2900.
[2025-03-25 15:20:11] Constructed sample at index 2901.
[2025-03-25 15:20:11] Constructed sample at index 2902.
[2025-03-25 15:20:11] Constructed sample at index 2903.
[2025-03-25 15:20:11] Constructed sample at index 2904.
[2025-03-25 15:20:11] Constructed sample at index 2905.
[2025-03-25 15:20:11] Constructed sample at index 2906.
[2025-03-25 15:20:11] Constructed sample at index 2907.
[2025-03-25 15:20:11] Constructed sample at index 2908.
[2025-03-25 15:20:11] Constructed sample at index 2909.
[2025-03-25 15:20:11] Constructed sample at index 2910.
[2025-03-25 15:20:11] Constructed sample at index 2911.
[2025-03-25 15:20:11] Constructed sample at index 2912.
[2025-03-25 15:20:11] Constructed sample at index 2913.
[2025-03-25 15:20:11] Constructed sample at index 2914.
[2025-03-25 15:20:11] Constructed sample at index 2915.
[2025-03-25 15:20:11] Constructed sample at index 2916.
[2025-03-25 15:20:11] Constructed sample at index 2917.
[2025-03-25 15:20:11] Constructed sample at index 2918.
[2025-03-25 15:20:11] Constructed sample at index 2919.
[2025-03-25 15:20:11] Constructed sample at index 2920.
[2025-03-25 15:20:11] Constructed sample at index 2921.
[2025-03-25 15:20:11] Constructed sample at index 2922.
[2025-03-25 15:20:11] Constructed sample at index 2923.
[2025-03-25 15:20:11] Constructed sample at index 2924.
[2025-03-25 15:20:11] Constructed sample at index 2925.
[2025-03-25 15:20:11] Constructed sample at index 2926.
[2025-03-25 15:20:11] Constructed sample at index 2927.
[2025-03-25 15:20:11] Constructed sample at index 2928.
[2025-03-25 15:20:11] Constructed sample at index 2929.
[2025-03-25 15:20:11] Constructed sample at index 2930.
[2025-03-25 15:20:11] Constructed sample at index 2931.
[2025-03-25 15:20:11] Constructed sample at index 2932.
[2025-03-25 15:20:11] Constructed sample at index 2933.
[2025-03-25 15:20:11] Constructed sample at index 2934.
[2025-03-25 15:20:11] Constructed sample at index 2935.
[2025-03-25 15:20:11] Constructed sample at index 2936.
[2025-03-25 15:20:11] Constructed sample at index 2937.
[2025-03-25 15:20:11] Constructed sample at index 2938.
[2025-03-25 15:20:11] Constructed sample at index 2939.
[2025-03-25 15:20:11] Constructed sample at index 2940.
[2025-03-25 15:20:11] Constructed sample at index 2941.
[2025-03-25 15:20:11] Constructed sample at index 2942.
[2025-03-25 15:20:11] Constructed sample at index 2943.
[2025-03-25 15:20:11] Constructed sample at index 2944.
[2025-03-25 15:20:11] Constructed sample at index 2945.
[2025-03-25 15:20:11] Constructed sample at index 2946.
[2025-03-25 15:20:11] Constructed sample at index 2947.
[2025-03-25 15:20:11] Constructed sample at index 2948.
[2025-03-25 15:20:11] Constructed sample at index 2949.
[2025-03-25 15:20:11] Constructed sample at index 2950.
[2025-03-25 15:20:11] Constructed sample at index 2951.
[2025-03-25 15:20:11] Constructed sample at index 2952.
[2025-03-25 15:20:11] Constructed sample at index 2953.
[2025-03-25 15:20:11] Constructed sample at index 2954.
[2025-03-25 15:20:11] Constructed sample at index 2955.
[2025-03-25 15:20:11] Constructed sample at index 2956.
[2025-03-25 15:20:11] Constructed sample at index 2957.
[2025-03-25 15:20:11] Constructed sample at index 2958.
[2025-03-25 15:20:11] Constructed sample at index 2959.
[2025-03-25 15:20:11] Constructed sample at index 2960.
[2025-03-25 15:20:11] Constructed sample at index 2961.
[2025-03-25 15:20:11] Constructed sample at index 2962.
[2025-03-25 15:20:11] Constructed sample at index 2963.
[2025-03-25 15:20:11] Constructed sample at index 2964.
[2025-03-25 15:20:11] Constructed sample at index 2965.
[2025-03-25 15:20:11] Constructed sample at index 2966.
[2025-03-25 15:20:11] Constructed sample at index 2967.
[2025-03-25 15:20:11] Constructed sample at index 2968.
[2025-03-25 15:20:11] Constructed sample at index 2969.
[2025-03-25 15:20:11] Constructed sample at index 2970.
[2025-03-25 15:20:11] Constructed sample at index 2971.
[2025-03-25 15:20:11] Constructed sample at index 2972.
[2025-03-25 15:20:11] Constructed sample at index 2973.
[2025-03-25 15:20:11] Constructed sample at index 2974.
[2025-03-25 15:20:11] Constructed sample at index 2975.
[2025-03-25 15:20:11] Constructed sample at index 2976.
[2025-03-25 15:20:11] Constructed sample at index 2977.
[2025-03-25 15:20:11] Constructed sample at index 2978.
[2025-03-25 15:20:11] Constructed sample at index 2979.
[2025-03-25 15:20:11] Constructed sample at index 2980.
[2025-03-25 15:20:11] Constructed sample at index 2981.
[2025-03-25 15:20:11] Constructed sample at index 2982.
[2025-03-25 15:20:11] Constructed sample at index 2983.
[2025-03-25 15:20:11] Constructed sample at index 2984.
[2025-03-25 15:20:11] Constructed sample at index 2985.
[2025-03-25 15:20:11] Constructed sample at index 2986.
[2025-03-25 15:20:11] Constructed sample at index 2987.
[2025-03-25 15:20:11] Constructed sample at index 2988.
[2025-03-25 15:20:11] Constructed sample at index 2989.
[2025-03-25 15:20:11] Constructed sample at index 2990.
[2025-03-25 15:20:11] Constructed sample at index 2991.
[2025-03-25 15:20:11] Constructed sample at index 2992.
[2025-03-25 15:20:11] Constructed sample at index 2993.
[2025-03-25 15:20:11] Constructed sample at index 2994.
[2025-03-25 15:20:11] Constructed sample at index 2995.
[2025-03-25 15:20:11] Constructed sample at index 2996.
[2025-03-25 15:20:11] Constructed sample at index 2997.
[2025-03-25 15:20:11] Constructed sample at index 2998.
[2025-03-25 15:20:11] Constructed sample at index 2999.
[2025-03-25 15:20:11] Constructed sample at index 3000.
[2025-03-25 15:20:11] Constructed sample at index 3001.
[2025-03-25 15:20:11] Constructed sample at index 3002.
[2025-03-25 15:20:11] Constructed sample at index 3003.
[2025-03-25 15:20:11] Constructed sample at index 3004.
[2025-03-25 15:20:11] Constructed sample at index 3005.
[2025-03-25 15:20:11] Constructed sample at index 3006.
[2025-03-25 15:20:11] Constructed sample at index 3007.
[2025-03-25 15:20:11] Constructed sample at index 3008.
[2025-03-25 15:20:11] Constructed sample at index 3009.
[2025-03-25 15:20:11] Constructed sample at index 3010.
[2025-03-25 15:20:11] Constructed sample at index 3011.
[2025-03-25 15:20:11] Constructed sample at index 3012.
[2025-03-25 15:20:11] Constructed sample at index 3013.
[2025-03-25 15:20:11] Constructed sample at index 3014.
[2025-03-25 15:20:11] Constructed sample at index 3015.
[2025-03-25 15:20:11] Constructed sample at index 3016.
[2025-03-25 15:20:11] Constructed sample at index 3017.
[2025-03-25 15:20:11] Constructed sample at index 3018.
[2025-03-25 15:20:11] Constructed sample at index 3019.
[2025-03-25 15:20:11] Constructed sample at index 3020.
[2025-03-25 15:20:11] Constructed sample at index 3021.
[2025-03-25 15:20:11] Constructed sample at index 3022.
[2025-03-25 15:20:11] Constructed sample at index 3023.
[2025-03-25 15:20:11] Constructed sample at index 3024.
[2025-03-25 15:20:11] Constructed sample at index 3025.
[2025-03-25 15:20:11] Constructed sample at index 3026.
[2025-03-25 15:20:11] Constructed sample at index 3027.
[2025-03-25 15:20:11] Constructed sample at index 3028.
[2025-03-25 15:20:11] Constructed sample at index 3029.
[2025-03-25 15:20:11] Constructed sample at index 3030.
[2025-03-25 15:20:11] Constructed sample at index 3031.
[2025-03-25 15:20:11] Constructed sample at index 3032.
[2025-03-25 15:20:11] Constructed sample at index 3033.
[2025-03-25 15:20:11] Constructed sample at index 3034.
[2025-03-25 15:20:11] Constructed sample at index 3035.
[2025-03-25 15:20:11] Constructed sample at index 3036.
[2025-03-25 15:20:11] Constructed sample at index 3037.
[2025-03-25 15:20:11] Constructed sample at index 3038.
[2025-03-25 15:20:11] Constructed sample at index 3039.
[2025-03-25 15:20:11] Constructed sample at index 3040.
[2025-03-25 15:20:11] Constructed sample at index 3041.
[2025-03-25 15:20:11] Constructed sample at index 3042.
[2025-03-25 15:20:11] Constructed sample at index 3043.
[2025-03-25 15:20:11] Constructed sample at index 3044.
[2025-03-25 15:20:11] Constructed sample at index 3045.
[2025-03-25 15:20:11] Constructed sample at index 3046.
[2025-03-25 15:20:11] Constructed sample at index 3047.
[2025-03-25 15:20:11] Constructed sample at index 3048.
[2025-03-25 15:20:11] Constructed sample at index 3049.
[2025-03-25 15:20:11] Constructed sample at index 3050.
[2025-03-25 15:20:11] Constructed sample at index 3051.
[2025-03-25 15:20:11] Constructed sample at index 3052.
[2025-03-25 15:20:11] Constructed sample at index 3053.
[2025-03-25 15:20:11] Constructed sample at index 3054.
[2025-03-25 15:20:11] Constructed sample at index 3055.
[2025-03-25 15:20:11] Constructed sample at index 3056.
[2025-03-25 15:20:11] Constructed sample at index 3057.
[2025-03-25 15:20:11] Constructed sample at index 3058.
[2025-03-25 15:20:11] Constructed sample at index 3059.
[2025-03-25 15:20:11] Constructed sample at index 3060.
[2025-03-25 15:20:11] Constructed sample at index 3061.
[2025-03-25 15:20:11] Constructed sample at index 3062.
[2025-03-25 15:20:11] Constructed sample at index 3063.
[2025-03-25 15:20:11] Constructed sample at index 3064.
[2025-03-25 15:20:11] Constructed sample at index 3065.
[2025-03-25 15:20:11] Constructed sample at index 3066.
[2025-03-25 15:20:11] Constructed sample at index 3067.
[2025-03-25 15:20:11] Constructed sample at index 3068.
[2025-03-25 15:20:11] Constructed sample at index 3069.
[2025-03-25 15:20:11] Constructed sample at index 3070.
[2025-03-25 15:20:11] Constructed sample at index 3071.
[2025-03-25 15:20:11] Constructed sample at index 3072.
[2025-03-25 15:20:11] Constructed sample at index 3073.
[2025-03-25 15:20:11] Constructed sample at index 3074.
[2025-03-25 15:20:11] Constructed sample at index 3075.
[2025-03-25 15:20:11] Constructed sample at index 3076.
[2025-03-25 15:20:11] Constructed sample at index 3077.
[2025-03-25 15:20:11] Constructed sample at index 3078.
[2025-03-25 15:20:11] Constructed sample at index 3079.
[2025-03-25 15:20:11] Constructed sample at index 3080.
[2025-03-25 15:20:11] Constructed sample at index 3081.
[2025-03-25 15:20:11] Constructed sample at index 3082.
[2025-03-25 15:20:11] Constructed sample at index 3083.
[2025-03-25 15:20:11] Constructed sample at index 3084.
[2025-03-25 15:20:11] Constructed sample at index 3085.
[2025-03-25 15:20:11] Constructed sample at index 3086.
[2025-03-25 15:20:11] Constructed sample at index 3087.
[2025-03-25 15:20:11] Constructed sample at index 3088.
[2025-03-25 15:20:11] Constructed sample at index 3089.
[2025-03-25 15:20:11] Constructed sample at index 3090.
[2025-03-25 15:20:11] Constructed sample at index 3091.
[2025-03-25 15:20:11] Constructed sample at index 3092.
[2025-03-25 15:20:11] Constructed sample at index 3093.
[2025-03-25 15:20:11] Constructed sample at index 3094.
[2025-03-25 15:20:11] Constructed sample at index 3095.
[2025-03-25 15:20:11] Constructed sample at index 3096.
[2025-03-25 15:20:11] Constructed sample at index 3097.
[2025-03-25 15:20:11] Constructed sample at index 3098.
[2025-03-25 15:20:11] Constructed sample at index 3099.
[2025-03-25 15:20:11] Constructed sample at index 3100.
[2025-03-25 15:20:11] Constructed sample at index 3101.
[2025-03-25 15:20:11] Constructed sample at index 3102.
[2025-03-25 15:20:11] Constructed sample at index 3103.
[2025-03-25 15:20:11] Constructed sample at index 3104.
[2025-03-25 15:20:11] Constructed sample at index 3105.
[2025-03-25 15:20:11] Constructed sample at index 3106.
[2025-03-25 15:20:11] Constructed sample at index 3107.
[2025-03-25 15:20:11] Constructed sample at index 3108.
[2025-03-25 15:20:11] Constructed sample at index 3109.
[2025-03-25 15:20:11] Constructed sample at index 3110.
[2025-03-25 15:20:11] Constructed sample at index 3111.
[2025-03-25 15:20:11] Constructed sample at index 3112.
[2025-03-25 15:20:11] Constructed sample at index 3113.
[2025-03-25 15:20:11] Constructed sample at index 3114.
[2025-03-25 15:20:11] Constructed sample at index 3115.
[2025-03-25 15:20:11] [Trajectory13] Training Samples: 3113, Input size: 22
[2025-03-25 15:20:12] [Trajectory13] Epoch 1: RMSE per output: [ 2.3691273   5.57767993  8.14660873 10.15681101], Avg RMSE: 6.56256
[2025-03-25 15:20:13] [Trajectory13] Epoch 2: RMSE per output: [2.00125201 5.01701312 7.44358637 9.40028767], Avg RMSE: 5.96553
[2025-03-25 15:20:14] [Trajectory13] Epoch 3: RMSE per output: [1.66958868 4.4693027  6.75191963 8.65002276], Avg RMSE: 5.38521
[2025-03-25 15:20:15] [Trajectory13] Epoch 4: RMSE per output: [1.39100962 3.93689653 6.07516205 7.90742528], Avg RMSE: 4.82762
[2025-03-25 15:20:16] [Trajectory13] Epoch 5: RMSE per output: [1.17796575 3.42345188 5.41561149 7.17402734], Avg RMSE: 4.29776
[2025-03-25 15:20:17] [Trajectory13] Epoch 6: RMSE per output: [1.03109195 2.93453993 4.77541952 6.4511637 ], Avg RMSE: 3.79805
[2025-03-25 15:20:18] [Trajectory13] Epoch 7: RMSE per output: [0.93578114 2.47519656 4.15743326 5.74039495], Avg RMSE: 3.32720
[2025-03-25 15:20:18] [Trajectory13] Epoch 8: RMSE per output: [0.86774262 2.05036658 3.56501082 5.04385882], Avg RMSE: 2.88174
[2025-03-25 15:20:19] [Trajectory13] Epoch 9: RMSE per output: [0.80413454 1.66652307 3.00214935 4.36431167], Avg RMSE: 2.45928
[2025-03-25 15:20:20] [Trajectory13] Epoch 10: RMSE per output: [0.73042048 1.33374051 2.47402124 3.70511764], Avg RMSE: 2.06082
[2025-03-25 15:20:21] [Trajectory13] Epoch 11: RMSE per output: [0.64129674 1.0679076  1.98807942 3.07040504], Avg RMSE: 1.69192
[2025-03-25 15:20:22] [Trajectory13] Epoch 12: RMSE per output: [0.53909826 0.89057442 1.55635694 2.46555817], Avg RMSE: 1.36290
[2025-03-25 15:20:23] [Trajectory13] Epoch 13: RMSE per output: [0.43233271 0.81749251 1.20015055 1.89850711], Avg RMSE: 1.08712
[2025-03-25 15:20:24] [Trajectory13] Epoch 14: RMSE per output: [0.3355956  0.83615546 0.95624264 1.38340743], Avg RMSE: 0.87785
[2025-03-25 15:20:25] [Trajectory13] Epoch 15: RMSE per output: [0.26978952 0.90736413 0.86672642 0.95254369], Avg RMSE: 0.74911
[2025-03-25 15:20:25] [Trajectory13] Epoch 16: RMSE per output: [0.25229696 0.99291158 0.9268905  0.68978752], Avg RMSE: 0.71547
[2025-03-25 15:20:26] [Trajectory13] Epoch 17: RMSE per output: [0.27347263 1.06888705 1.07257963 0.70958135], Avg RMSE: 0.78113
[2025-03-25 15:20:27] [Trajectory13] Epoch 18: RMSE per output: [0.305398   1.12322675 1.24264318 0.93357824], Avg RMSE: 0.90121
[2025-03-25 15:20:28] [Trajectory13] Epoch 19: RMSE per output: [0.32892221 1.15117039 1.40320586 1.20935539], Avg RMSE: 1.02316
[2025-03-25 15:20:29] [Trajectory13] Epoch 20: RMSE per output: [0.33719013 1.15237382 1.53810117 1.47165725], Avg RMSE: 1.12483
[2025-03-25 15:20:30] [Trajectory13] Epoch 21: RMSE per output: [0.33119145 1.12922282 1.63996965 1.69794812], Avg RMSE: 1.19958
[2025-03-25 15:20:31] [Trajectory13] Epoch 22: RMSE per output: [0.3168404  1.08571595 1.70601729 1.87972784], Avg RMSE: 1.24708
[2025-03-25 15:20:32] [Trajectory13] Epoch 23: RMSE per output: [0.30285532 1.02665605 1.73610721 2.01411118], Avg RMSE: 1.26993
[2025-03-25 15:20:32] [Trajectory13] Epoch 24: RMSE per output: [0.2976207  0.95709868 1.73179315 2.10112851], Avg RMSE: 1.27191
[2025-03-25 15:20:33] [Trajectory13] Epoch 25: RMSE per output: [0.30480739 0.88201112 1.69574093 2.14262708], Avg RMSE: 1.25630
[2025-03-25 15:20:34] [Trajectory13] Epoch 26: RMSE per output: [0.32124243 0.80606119 1.63136151 2.14167807], Avg RMSE: 1.22509
[2025-03-25 15:20:35] [Trajectory13] Epoch 27: RMSE per output: [0.33962558 0.7334641  1.54256093 2.10218785], Avg RMSE: 1.17946
[2025-03-25 15:20:36] [Trajectory13] Epoch 28: RMSE per output: [0.352745   0.66782648 1.43357278 2.02861157], Avg RMSE: 1.12069
[2025-03-25 15:20:37] [Trajectory13] Epoch 29: RMSE per output: [0.35577687 0.61193976 1.30883683 1.92573884], Avg RMSE: 1.05057
[2025-03-25 15:20:38] [Trajectory13] Epoch 30: RMSE per output: [0.34679956 0.56751464 1.17292074 1.79852974], Avg RMSE: 0.97144
